"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","is_station","is_district","is_postcode","predict","profitMargin","buy","actualProfit"
"594",8468,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT9","E",84,4,5.8,2.2,393,147,"Average","owner-occupied",51.368741,-0.301683,42,39,6,"chessington north","Thames Water",57500,"Kingston upon Thames","rail",0,1,0,0.3243708,402000,FALSE,FALSE,FALSE,448028.236458711,0.114498100643558,0,0
"595",11235,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",66,5,2.9,1.1,250,95,"Good","owner-occupied",51.543075,-0.448954,35,41,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.941421,359000,FALSE,FALSE,FALSE,399980.793149505,0.114152627157396,0,0
"596",211,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM5","E",57,3,2.7,1.2,232,86,"Average","rental (private)",51.593897,0.166733,21,30,6,"romford","Essex & Suffolk Water",48000,"Havering","light_rail",0,1,1,1.6330392,304000,FALSE,FALSE,FALSE,338699.606654084,0.114143442941067,0,0
"597",15872,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",89,4,4.3,1.4,274,86,"Average","owner-occupied",51.43768,0.096427,76,36,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.5083052,336000,FALSE,FALSE,FALSE,374290.268609197,0.113959132765466,0,0
"598",13326,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW13","D",74,4,4.2,1.1,292,72,"Average","rental (private)",51.441561,-0.419978,188,17,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.9221576,357000,FALSE,FALSE,FALSE,397461.358735593,0.113337139315387,0,0
"599",8173,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","E",94,5,5.5,2.4,335,144,"Average","owner-occupied",51.460965,0.166522,55,43,6,"barnehurst","Thames Water",55200,"Bexley","rail",0,1,0,0.5959226,374000,FALSE,FALSE,FALSE,416222.067415131,0.112893228382703,0,0
"600",4027,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","C",130,6,3.5,1.8,152,79,"Average","owner-occupied",51.395007,-0.218058,93,24,4,"morden south","SES Water",60600,"Merton","rail",0,1,0,1.0731578,539000,FALSE,FALSE,FALSE,599732.920770744,0.112677032969841,0,0
"601",3574,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT6","E",113,6,7.7,3.2,383,156,"Very Poor","owner-occupied",51.396234,-0.310008,112,12,6,"surbiton","Thames Water",59900,"Kingston upon Thames","rail",0,1,0,0.3535766,619000,FALSE,FALSE,FALSE,688360.94578515,0.112053224208643,0,0
"602",10721,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA2","D",74,5,3.5,1.2,256,80,"Average","owner-occupied",51.559214,-0.374416,73,39,5,"northolt park","Affinity Water",52200,"Harrow","rail",0,1,0,0.7655648,379000,FALSE,FALSE,FALSE,421463.541592192,0.112041006839556,0,0
"603",721,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E7","C",202,8,5.6,3.1,158,86,"Average","rental (private)",51.546692,0.027331,166,12,3,"forest gate","Thames Water",43300,"Newham","rail",0,1,0,0.410124,839000,FALSE,FALSE,FALSE,932588.413877857,0.111547573155968,0,0
"604",5621,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE13","D",141,5,4.6,2.4,183,94,"Average","owner-occupied",51.458307,-0.007018,63,24,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.5785234,739000,FALSE,FALSE,FALSE,820744.461207967,0.110614967805097,0,0
"605",3939,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",100,6,4.2,1.1,240,63,"Very Poor","owner-occupied",51.404199,-0.037494,50,33,4,"clock house","Thames Water",59500,"Bromley","rail",0,1,0,0.727038,473000,FALSE,FALSE,FALSE,525301.459806023,0.110573910794975,0,0
"606",15772,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",113,4,4.7,2.5,234,125,"Average","owner-occupied",51.576508,-0.43415,20,51,6,"west ruislip","Affinity Water",54700,"Hillingdon","tube",1,0,0,0.636935,559000,FALSE,FALSE,FALSE,620644.086143275,0.11027564605237,0,0
"607",5702,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","C",121.75,7,4,3.2,195,157,"Good","rental (social)",51.42147,-0.025464,148,36,4,"lower sydenham","Thames Water",56300,"Bromley","rail",0,1,0,0.5051982,545000,FALSE,FALSE,FALSE,605085.367796171,0.110248381277378,0,0
"608",14104,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",108,6,5.1,2.3,266,121,"Good","owner-occupied",51.374874,-0.159413,125,30,4,"hackbridge","SES Water",57800,"Sutton","rail",0,1,0,0.6406634,491000,FALSE,FALSE,FALSE,545115.687827618,0.110215250158081,0,0
"609",14492,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","D",62,3,2,1.9,190,181,"Average","rental (private)",51.429154,-0.190621,180,14,3,"haydons road","Thames Water",75000,"Merton","rail",0,1,0,0.2131402,393000,FALSE,FALSE,FALSE,436253.512496885,0.11005982823635,0,0
"610",9098,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM1","D",79.08,3,4.4,3.7,379,319,"Average","owner-occupied",51.582187,0.179441,81,19,6,"romford","Essex & Suffolk Water",43400,"Havering","light_rail",0,1,1,0.6903754,303000,FALSE,FALSE,FALSE,336236.673945718,0.10969199322019,0,0
"611",2762,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",69,5,2.7,0.9,223,67,"Poor","rental (private)",51.442169,-0.193704,65,11,3,"earlsfield","Thames Water",76700,"Wandsworth","rail",0,1,0,0.4026672,647000,FALSE,FALSE,FALSE,717884.941484055,0.109559414967628,0,0
"612",7973,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","D",85,5,3.9,1.9,263,125,"Average","owner-occupied",51.590684,0.085837,116,29,4,"barkingside","Essex & Suffolk Water",51500,"Redbridge","tube",1,0,0,0.3622762,387000,FALSE,FALSE,FALSE,429276.13539391,0.109240659932584,0,0
"613",6378,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","C",47.7,2,1.9,1.9,242,233,"Good","rental (private)",51.467076,-0.137839,26,20,2,"clapham high street","Thames Water",64600,"Lambeth","light_rail",0,0,1,0.4467866,349000,FALSE,FALSE,FALSE,386989.193712482,0.108851557915421,0,0
"614",6430,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","D",61,3,2.9,0.7,270,58,"Average","owner-occupied",51.495567,-0.425833,153,28,5,"hayes and harlington","Affinity Water",52200,"Hillingdon","rail",0,1,0,0.7376018,305000,FALSE,FALSE,FALSE,338182.643766126,0.108795553331559,0,0
"615",9900,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W11","E",66,3,6.3,2.2,535,187,"Very Poor","rental (private)",51.516715,-0.202964,NA,23,2,"ladbroke grove","Thames Water",47100,"Kensington and Chelsea","tube",2,0,0,0.4175808,760000,FALSE,TRUE,TRUE,842624.278302781,0.108716155661554,0,0
"616",8924,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW9","D",103,6,4.5,2.3,227,114,"Poor","rental (private)",51.468477,-0.1236,83,13,2,"clapham north","Thames Water",54900,"Lambeth","tube",1,0,0,0.3877536,778000,FALSE,FALSE,FALSE,862551.506771622,0.108678029269436,0,0
"617",5224,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE6","C",40.95,2,2.1,2,293,282,"Average","owner-occupied",51.441372,0.009397,45,33,3,"lee","Thames Water",48000,"Lewisham","rail",0,1,0,1.1210056,171000,FALSE,FALSE,FALSE,189479.501121197,0.108067258018698,0,0
"618",11035,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE13","D",102.2,3,5.5,5.3,353,338,"Very Poor","owner-occupied",51.454867,-0.001483,75,15,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.1224158,548000,FALSE,FALSE,FALSE,606906.864682513,0.107494278617724,0,0
"619",3673,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE14","D",62,4,2.4,0.6,218,56,"Average","owner-occupied",51.479993,-0.052273,104,4,2,"queens road peckham","Thames Water",49700,"Lewisham","light_rail",0,1,1,0.668005,396000,FALSE,FALSE,FALSE,438453.655828291,0.107206201586594,0,0
"620",4640,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA5","C",63,4,2.4,1.7,212,157,"Average","owner-occupied",51.445038,0.142599,29,29,6,"bexley","Thames Water",61700,"Bexley","rail",0,1,0,0.4362228,265000,FALSE,FALSE,FALSE,292902.830021691,0.105293698195059,0,0
"621",9729,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW6","D",49,2,2.9,1,303,113,"Very Poor","owner-occupied",51.479887,-0.212131,48,9,2,"parsons green","Thames Water",57600,"Hammersmith and Fulham","tube",1,0,0,0.8830094,418000,FALSE,TRUE,FALSE,461976.792828094,0.105207638344722,0,0
"622",11161,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA2","D",78,4,3.1,2.1,226,150,"Average","owner-occupied",51.569673,-0.357709,73,53,5,"south harrow","Affinity Water",54500,"Harrow","tube",1,0,0,0.4393298,311000,FALSE,FALSE,FALSE,343537.598520318,0.104622503280766,0,0
"623",12549,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM11","E",136,7,7.2,3.4,278,132,"Good","owner-occupied",51.58713,0.226521,110,36,6,"harold wood","Essex & Suffolk Water",51900,"Havering","rail",0,1,0,0.8898448,476000,FALSE,FALSE,FALSE,525717.735204509,0.104449023538884,0,0
"624",1495,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E6","D",127,5,5.5,2.3,246,101,"Average","owner-occupied",51.529452,0.046518,108,7,3,"upton park","Thames Water",48300,"Newham","tube",2,0,0,0.9370712,492000,FALSE,FALSE,FALSE,543342.561969071,0.104354800750144,0,0
"625",9653,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",102,5,3.7,1.8,208,97,"Average","owner-occupied",51.553935,0.122685,67,10,5,"becontree","Essex & Suffolk Water",40800,"Barking and Dagenham","tube",1,0,0,1.2080016,335000,FALSE,FALSE,FALSE,369846.628145644,0.104019785509385,0,0
"626",1300,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",69,2,2.8,1.3,211,98,"Very Poor","rental (private)",51.561658,-0.191772,62,109,2,"hampstead","Thames Water",67300,"Camden","tube",1,0,0,0.9271288,657000,FALSE,TRUE,FALSE,724909.450384989,0.10336293818111,0,0
"627",14577,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE18","C",49,3,2.1,2,245,225,"Average","rental (private)",51.494732,0.049069,77,6,3,"woolwich dockyard","Thames Water",52000,"Greenwich","rail",0,1,0,0.5704452,207000,FALSE,FALSE,FALSE,228369.148914466,0.103232603451526,0,0
"628",12902,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","E",119.3,6,9.3,8.3,378,336,"Average","owner-occupied",51.463477,-0.177185,97,14,2,"clapham junction","Thames Water",65900,"Wandsworth","light_rail",0,1,1,0.4741282,967000,FALSE,FALSE,FALSE,1066563.0813075,0.102960787288001,0,0
"629",6273,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG8","E",114,6,5.9,1.9,292,95,"Average","owner-occupied",51.60032,0.03792,131,13,4,"woodford","Thames Water",54400,"Redbridge","tube",1,0,0,0.8587748,523000,FALSE,FALSE,FALSE,576393.901106703,0.102091589114154,0,0
"630",11113,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE3","G",91,4,8.3,2.6,536,170,"Poor","owner-occupied",51.469227,0.020627,76,38,3,"kidbrooke","Thames Water",67800,"Greenwich","rail",0,1,0,1.280084,553000,FALSE,FALSE,FALSE,609418.948752066,0.102023415464858,0,0
"631",1813,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","E",88,5,5.5,2,353,128,"Average","owner-occupied",51.531704,-0.446573,47,51,6,"hillingdon","Affinity Water",49300,"Hillingdon","tube",2,0,0,1.867307,360000,FALSE,FALSE,FALSE,396635.25498286,0.10176459717461,0,0
"632",7211,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG1","D",103,5,4.4,1.6,240,87,"Poor","owner-occupied",51.557405,0.085627,115,13,4,"seven kings","Essex & Suffolk Water",50400,"Redbridge","rail",0,1,0,1.003561,385000,FALSE,FALSE,FALSE,424147.163376008,0.101680943833788,0,0
"633",10489,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",109,5,4.6,1.6,221,74,"Good","owner-occupied",51.440415,-0.030086,48,23,3,"catford","Thames Water",45100,"Lewisham","rail",0,1,0,0.4045314,491000,FALSE,FALSE,FALSE,540733.061607786,0.101289331176753,0,0
"634",6191,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E18","D",92,5,3.3,1.2,207,70,"Very Poor","owner-occupied",51.59705,0.033616,65,20,4,"south woodford","Thames Water",54400,"Redbridge","tube",1,0,0,0.4374656,462000,FALSE,FALSE,FALSE,508766.648698567,0.10122651233456,0,0
"635",5304,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",50,3,2.4,1.4,268,157,"Average","owner-occupied",51.470671,-0.057813,64,14,2,"queens road peckham","Thames Water",45200,"Southwark","light_rail",0,1,1,0.4150952,341000,FALSE,FALSE,FALSE,375473.111296019,0.101094168023515,0,0
"636",4801,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG1","D",107,5,4.9,1.4,259,73,"Average","owner-occupied",51.575756,0.054746,123,22,4,"redbridge","Thames Water",50200,"Redbridge","tube",1,0,0,0.512655,472000,FALSE,FALSE,FALSE,519584.011358892,0.100813583387482,0,0
"637",14529,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","D",70,2,3.2,1.8,241,135,"Average","owner-occupied",51.360699,-0.081325,68,82,3,"lloyd park","Thames Water",61500,"Croydon","light_rail",0,0,1,0.4182022,264000,FALSE,FALSE,FALSE,290591.768903068,0.100726397360104,0,0
"638",3498,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","D",178,6,6.4,3.4,205,106,"Poor","owner-occupied",51.58301,-0.128213,134,43,3,"hornsey","Thames Water",65800,"Haringey","rail",0,1,0,0.9333428,1204000,FALSE,FALSE,FALSE,1325156.16489325,0.100628043931268,0,0
"639",7774,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE2","C",93,4,3.1,1.2,189,73,"Average","rental (social)",51.496071,0.116941,65,1,4,"abbey wood","Thames Water",41900,"Greenwich","rail",0,1,0,0.8817666,313000,FALSE,FALSE,FALSE,344338.893470927,0.100124260290502,0,0
"640",8864,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT9","D",61,3,2.8,0.9,262,79,"Average","owner-occupied",51.367786,-0.287381,40,43,6,"chessington north","Thames Water",59700,"Kingston upon Thames","rail",0,1,0,0.7661862,333000,FALSE,FALSE,FALSE,366337.752161635,0.100113369854758,0,0
"641",1034,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM14","D",83,4,4.4,0.8,298,53,"Average","owner-occupied",51.571086,0.268671,88,27,6,"upminster","Essex & Suffolk Water",48100,"Havering","tube",1,0,1,1.5168374,335000,FALSE,FALSE,FALSE,368438.732268063,0.0998171112479506,0,0
"642",10920,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",183,6,6.8,3.2,211,97,"Average","owner-occupied",51.62139,-0.278818,77,63,5,"edgware","Affinity Water",56300,"Barnet","tube",1,0,0,0.6207786,837000,FALSE,FALSE,FALSE,920251.213410525,0.0994638153052872,0,0
"643",6494,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA5","D",112,5,4.5,1.7,228,85,"Good","owner-occupied",51.450141,0.141384,54,35,6,"bexley","Thames Water",54000,"Bexley","rail",0,1,0,1.0663224,495000,FALSE,FALSE,FALSE,544061.626793,0.0991143975616162,0,0
"644",8049,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","C",47,2,1.2,1.2,141,141,"Average","owner-occupied",51.42704,-0.037983,91,35,4,"lower sydenham","Thames Water",43700,"Lewisham","rail",0,1,0,0.4697784,185000,FALSE,FALSE,FALSE,203247.689752422,0.0986361608239006,0,0
"645",518,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E15","C",71.28,4,2.7,2.7,200,196,"Average","rental (private)",51.546856,0.00993,144,12,3,"maryland","Thames Water",50200,"Newham","rail",0,1,0,0.2280538,411000,FALSE,FALSE,FALSE,451119.553637104,0.0976144857350454,0,0
"646",11921,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM5","E",146,9,9.2,3.7,326,128,"Average","rental (private)",51.357317,-0.156975,27,61,5,"wallington","SES Water",53000,"Sutton","rail",0,1,0,0.5735522,547000,FALSE,FALSE,FALSE,600012.267926158,0.0969145665926102,0,0
"647",14510,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",139,7,5.4,2.6,219,105,"Average","owner-occupied",51.407327,-0.043342,106,34,4,"clock house","Thames Water",61300,"Bromley","rail",0,1,0,0.273416,677000,FALSE,FALSE,FALSE,742271.597371261,0.0964129946399726,0,0
"648",7850,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","E",92,4,5.5,2,337,122,"Poor","owner-occupied",51.449918,-0.183108,48,22,3,"earlsfield","Thames Water",71900,"Wandsworth","rail",0,1,0,0.6201572,595000,FALSE,FALSE,FALSE,652359.417031306,0.0964023815652195,0,0
"649",12565,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N15","E",55,3,3.7,0.3,382,27,"Very Poor","owner-occupied",51.587984,-0.091964,131,21,3,"turnpike lane","Thames Water",47000,"Haringey","tube",1,0,0,0.6164288,319000,FALSE,FALSE,FALSE,349597.002197899,0.0959153673915325,0,0
"650",12086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N21","D",99,5,3.6,1.3,208,70,"Average","owner-occupied",51.648299,-0.109564,18,59,5,"grange park","Thames Water",61700,"Enfield","rail",0,1,0,0.826462,557000,FALSE,FALSE,FALSE,610355.902028801,0.0957915655813304,0,0
"651",7247,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",90,5,3.2,1.6,202,97,"Average","owner-occupied",51.388299,0.09496,66,77,6,"st mary cray","Thames Water",59500,"Bromley","rail",0,1,0,0.9202934,397000,FALSE,FALSE,FALSE,434941.297315042,0.0955700184257994,0,0
"652",14305,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",87,5,3.8,2,246,130,"Average","owner-occupied",51.595186,0.162174,123,26,6,"romford","Essex & Suffolk Water",48000,"Havering","light_rail",0,1,1,2.1338876,333000,FALSE,FALSE,FALSE,364698.901440571,0.0951918962179313,0,0
"653",3997,NA,NA,"F","N","F",NA,NA,NA,NA,NA,NA,"SE23","D",113,5,5.2,2.7,260,134,"Good","owner-occupied",51.44228,-0.037805,63,30,3,"catford","Thames Water",58000,"Lewisham","rail",0,1,0,0.6512272,527000,FALSE,FALSE,FALSE,577043.32113531,0.0949588636343636,0,0
"654",3095,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB7","D",82,4,3.4,1.1,235,76,"Average","owner-occupied",51.499317,-0.463161,56,30,6,"west drayton","Affinity Water",54300,"Hillingdon","rail",0,1,0,1.0290384,382000,FALSE,FALSE,FALSE,418134.302568678,0.0945924151012505,0,0
"655",13257,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE23","C",58.88,3,2.6,2.2,265,228,"Good","rental (private)",51.441782,-0.059784,27,74,3,"forest hill","Thames Water",66600,"Lewisham","light_rail",0,1,1,0.3212638,335000,FALSE,FALSE,FALSE,366672.678156473,0.0945453079297703,0,0
"656",2699,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",62,4,3.2,0.9,294,83,"Average","owner-occupied",51.549037,-0.437517,92,35,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.9140794,327000,FALSE,FALSE,FALSE,357837.576710951,0.094304515935631,0,0
"657",9603,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA6","C",99,4,2.7,2.5,152,141,"Average","rental (private)",51.610883,-0.42527,67,73,6,"northwood","Affinity Water",55500,"Hillingdon","tube",1,0,0,0.1410578,457000,FALSE,FALSE,FALSE,500086.599373298,0.0942813990662973,0,0
"658",105,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA14","E",69.98,4,5.5,4,471,339,"Average","owner-occupied",51.426373,0.136921,132,40,5,"bexley","Thames Water",43600,"Bexley","rail",0,1,0,1.6958006,346000,FALSE,FALSE,FALSE,378614.295513597,0.0942609696924754,0,0
"659",8494,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1H","D",46,2,2.3,1.2,278,147,"Very Poor","rental (private)",51.518992,-0.165327,30,35,1,"edgware road (circle/district/hammersmith and city)","Thames Water",60700,"Westminster","tube",3,0,0,0.2808728,575000,FALSE,TRUE,FALSE,629177.24815243,0.0942213011346612,0,0
"660",1052,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG8","D",85,4,4,1.3,267,82,"Average","owner-occupied",51.603907,0.051944,79,20,4,"woodford","Thames Water",53600,"Redbridge","tube",1,0,0,1.0340096,408000,FALSE,FALSE,FALSE,446378.642856934,0.0940653011199365,0,0
"661",4318,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",112,4,6.2,2.4,261,94,"Good","owner-occupied",51.43799,0.047363,47,45,4,"mottingham","Thames Water",50600,"Greenwich","rail",0,1,0,0.3063502,477000,FALSE,FALSE,FALSE,521857.005065546,0.0940398429047089,0,0
"662",12200,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA5","E",102,6,5.8,2.8,329,158,"Average","owner-occupied",51.581313,-0.384596,117,49,5,"eastcote","Affinity Water",75400,"Harrow","tube",2,0,0,0.8538036,614000,FALSE,FALSE,FALSE,671440.361001729,0.0935510765500479,0,0
"663",11196,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",79,4,3.8,1,277,67,"Average","owner-occupied",51.390155,-0.047351,75,39,3,"arena","Thames Water",56200,"Croydon","light_rail",0,0,1,0.627614,350000,FALSE,FALSE,FALSE,382535.957067273,0.0929598773350663,0,0
"664",1696,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SE4","C",104,3,3.1,1.7,168,91,"Average","owner-occupied",51.464093,-0.027972,85,41,2,"brockley","Thames Water",58800,"Lewisham","light_rail",0,1,1,0.5083052,665000,FALSE,FALSE,FALSE,726763.489695983,0.0928774281142598,0,0
"665",6826,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR7","C",324.34,9,6.6,6.3,118,112,"Good","owner-occupied",51.396857,0.092131,55,80,6,"st mary cray","Thames Water",52400,"Bromley","rail",0,1,0,0.7761286,1202000,FALSE,FALSE,FALSE,1312787.7800276,0.0921695341327803,0,0
"666",13788,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM9","C",115,7,3.4,1.9,171,93,"Good","owner-occupied",51.550926,0.130435,130,10,5,"becontree","Essex & Suffolk Water",40900,"Barking and Dagenham","tube",1,0,0,0.9463922,350000,FALSE,FALSE,FALSE,382092.813875746,0.0916937539307031,0,0
"667",15338,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W9","D",99.91,4,4.3,3.2,223,166,"Very Poor","owner-occupied",51.526784,-0.181218,97,33,2,"warwick avenue","Thames Water",65100,"Westminster","tube",2,0,0,0.3032432,1044000,FALSE,TRUE,FALSE,1139229.21747377,0.0912157255495839,0,0
"668",11123,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA5","D",151,7,7.3,4.1,272,154,"Poor","owner-occupied",51.590755,-0.370937,98,55,5,"pinner","Affinity Water",65000,"Harrow","tube",1,0,0,0.5959226,763000,FALSE,FALSE,FALSE,832426.902931398,0.0909920090844017,0,0
"669",4604,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","E",77,3,4.7,1.6,318,101,"Very Poor","owner-occupied",51.543246,0.122014,146,8,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.4436796,287000,FALSE,FALSE,FALSE,313056.76955956,0.0907901378381891,0,0
"670",15361,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SW19","E",110,5,6,2,310,100,"Average","rental (social)",51.420764,-0.172676,107,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.2665806,786000,FALSE,FALSE,FALSE,857347.426857673,0.0907728077069628,0,0
"671",5906,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW12","C",77,5,2,0.9,148,62,"Average","owner-occupied",51.428386,-0.385593,75,19,6,"hampton","Thames Water",54700,"Richmond upon Thames","rail",0,1,0,1.2328576,425000,FALSE,TRUE,FALSE,463496.534413558,0.0905800809730784,0,0
"672",14497,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG8","E",170,7,7.3,5.2,287,212,"Poor","owner-occupied",51.614594,0.031063,70,58,4,"woodford","Thames Water",59400,"Redbridge","tube",1,0,0,0.5337826,871000,FALSE,FALSE,FALSE,949613.68864416,0.0902568181907688,0,0
"673",13270,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","E",80.5125,5,5.5,4.7,409,349,"Very Poor","owner-occupied",51.44108,-0.15953,44,29,3,"tooting bec","Thames Water",73500,"Wandsworth","tube",1,0,0,0.4741282,567000,FALSE,FALSE,FALSE,617559.199766966,0.0891696644920042,0,0
"674",1165,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW6","C",186,9,4.3,2.4,132,73,"Good","owner-occupied",51.480015,-0.205775,96,8,2,"parsons green","Thames Water",57600,"Hammersmith and Fulham","tube",1,0,0,0.5505604,1951000,FALSE,TRUE,FALSE,2122990.25091428,0.0881549210221813,0,0
"675",14100,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E11","F",132,7,9.1,3.4,392,144,"Poor","owner-occupied",51.58167,0.033737,95,16,4,"wanstead","Thames Water",67700,"Redbridge","tube",1,0,0,0.5897086,819000,FALSE,FALSE,FALSE,891126.015044308,0.088065952435052,0,0
"676",8350,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",83,5,3.8,1.1,258,75,"Good","owner-occupied",51.32577,-0.10836,112,109,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.4032886,380000,FALSE,FALSE,FALSE,413160.255356531,0.0872638298856076,0,0
